Query ID	Predicted EC number
Q1AVJ2	EC:1.6.5.11
C5C0R4	EC:1.6.5.11
Q2S2K9	EC:1.6.5.11
P0CC32	EC:1.6.5.11
P0CC29	EC:1.6.5.11
P0CC27	EC:1.6.5.11
Q84ST4	EC:1.1.1.184
A6LXP5	EC:1.6.5.11
B2JDL5	EC:1.6.5.11
B9LGS9	EC:1.6.5.11
A6QCE9	EC:1.6.5.11
Q1GTL2	EC:1.6.5.11
Q3ASV8	EC:1.6.5.11
Q3SJP4	EC:1.6.5.11
Q82TV6	EC:1.6.5.11
A4FPS8	EC:1.6.5.11
B6ISW8	EC:1.6.5.11
A7HY36	EC:1.6.5.11
C6D5D2	EC:1.6.5.11
Q5GS15	EC:1.6.5.11
C4LB43	EC:1.6.5.11
B8GNZ8	EC:1.6.5.11
Q492I8	EC:1.6.5.11
P0CC48	EC:1.6.5.11
Q67KP6	EC:1.6.5.11
A0KJ55	EC:1.6.5.11
Q0A788	EC:1.6.5.11
A7H9U1	EC:1.6.5.11
C0QR92	EC:1.6.5.11
Q6MDQ3	EC:1.6.5.11
P0CD62	EC:2.7.11.1
Q07QW3	EC:1.6.5.11
Q5N800	EC:1.1.1.47
Q3BRP2	EC:1.6.5.11
A1SE40	EC:1.6.5.11
B3CUJ6	EC:1.6.5.11
B5YKJ2	EC:1.6.5.11
Q2YA93	EC:1.6.5.11
A4XV14	EC:1.6.5.11
B1XUL1	EC:1.6.5.11
A1VM73	EC:1.6.5.11
Q4FM78	EC:1.6.5.11
Q9LD43	EC:6.4.1.2
B8A4F4	EC:3.6.4.12
B8A4F4	EC:3.6.4.13
P0CE21	EC:2.7.1.40
B0B7Q0	EC:2.7.1.40
P0CE13	EC:1.2.1.12
B0B879	EC:1.2.1.12
Q94CD1	EC:2.3.1.133
B0BCM3	EC:3.6.4.12
Q0QF01	EC:1.3.5.1
Q9CPY0	EC:2.1.1.166
P0CE10	EC:3.6.4.13
D0ZRB2	EC:2.3.2.27
Q8ZQQ2	EC:2.3.2.27
A6BM06	EC:1.14.17.4
Q75JU2	EC:3.6.1.3
O31619	EC:2.7.7.73
P0CE09	EC:2.7.7.6
C0RW22	EC:2.7.11.22
B0VXL7	EC:2.7.11.22
B6A7Q3	EC:2.7.11.22
A4IIW7	EC:2.7.11.22
D0ZPH9	EC:2.3.2.27
Q28GQ2	EC:1.3.1.104
Q6DJM7	EC:2.7.11.22
Q23490	EC:1.11.1.7
Q8U3T3	EC:2.7.7.75
B0VXE8	EC:2.7.11.22
O31702	EC:2.7.7.80
O31703	EC:2.10.1.1
D0ZVG2	EC:2.3.2.27
Q296Q5	EC:3.6.4.13
B4JT42	EC:2.7.7.50
Q83RJ4	EC:2.3.2.27
B3M383	EC:2.7.7.50
P0CE08	EC:2.7.7.6
B3P3W1	EC:3.6.4.12
B3P3W1	EC:3.6.4.13
B4GEU5	EC:3.6.4.13
B4HLH4	EC:3.6.4.13
O31676	EC:4.1.2.50
Q9VF26	EC:2.7.7.48
Q7QCW2	EC:3.6.4.13
B0XDC4	EC:3.6.4.13
B4LX81	EC:3.6.4.13
B4LX81	EC:2.7.7.50
B4NBB0	EC:3.6.4.13
C0JAT4	EC:3.1.4.4
C0JAS1	EC:3.1.4.4
C0JAS0	EC:3.1.4.4
C0JAR9	EC:3.1.4.4
P0CE78	EC:3.1.4.4
C0JAY9	EC:3.1.4.4
B4IT27	EC:2.7.11.1
C0JAV2	EC:3.1.4.4
Q7PLI7	EC:2.7.11.1
C0JAY1	EC:3.1.4.4
Q2NL57	EC:3.4.19.12
C0JAV3	EC:3.1.4.4
C0JAS4	EC:3.1.4.4
C0JAS3	EC:3.1.4.4
P86389	EC:3.1.1.4
C0JAW9	EC:3.1.4.4
B4GXC2	EC:2.7.11.1
C0JB87	EC:3.1.4.4
C0JB77	EC:3.1.4.4
C0JB85	EC:3.1.4.4
C0JB86	EC:3.1.4.4
C0JAY8	EC:3.1.4.4
C0JB88	EC:3.1.4.4
C0JB89	EC:3.1.4.4
C0JB90	EC:3.1.4.4
C0JB94	EC:3.1.4.4
C0JB92	EC:3.1.4.4
C0JB93	EC:3.1.4.4
C0JB79	EC:3.1.4.4
C0JB60	EC:3.1.4.4
C0JB58	EC:3.1.4.4
C0JB61	EC:3.1.4.4
C0JB65	EC:3.1.4.4
C0JB69	EC:3.1.4.4
C0JB56	EC:3.1.4.4
C0JB70	EC:3.1.4.4
C0JB76	EC:3.1.4.4
C0JB78	EC:3.1.4.4
C0JAW2	EC:3.1.4.4
D2I3C6	EC:2.7.11.1
C0JAV0	EC:3.1.4.4
B3NKK1	EC:2.7.11.1
C0JAZ0	EC:3.1.4.4
C0JAT3	EC:3.1.4.4
C0JAT9	EC:3.1.4.4
C0JAR8	EC:3.1.4.4
C0JAR3	EC:3.1.4.4
C0JAR2	EC:3.1.4.4
C0JAR0	EC:3.1.4.4
C0JAQ9	EC:3.1.4.4
B4NSS9	EC:2.7.11.1
C0JAV4	EC:3.1.4.4
C0JAW6	EC:3.1.4.4
Q7ZXR7	EC:3.4.19.12
Q3EC77	EC:2.1.1.197
C0JAX0	EC:3.1.4.4
C0JB18	EC:3.1.4.4
Q4WE86	EC:3.2.1.22
A2QL72	EC:3.2.1.22
C0JB84	EC:3.1.4.4
Q9FG39	EC:2.1.1.33
C0JAS2	EC:3.1.4.4
C0JAX1	EC:3.1.4.4
Q4WVZ3	EC:3.2.1.22
C0JB83	EC:3.1.4.4
C0JB81	EC:3.1.4.4
Q4WG11	EC:3.2.1.8
Q9HFA4	EC:3.2.1.8
Q1PEY5	EC:3.1.2.4
A1DJ52	EC:3.2.1.8
A1DJS5	EC:3.2.1.37
Q5BAS1	EC:3.2.1.37
Q0CMH8	EC:3.2.1.37
B0XP71	EC:3.2.1.37
Q2UR38	EC:3.2.1.37
A2QA27	EC:3.2.1.37
Q4WRB0	EC:3.2.1.37
B8MYV0	EC:3.2.1.37
C0JB35	EC:3.1.4.4
C0JB36	EC:3.1.4.4
B1WB39	EC:2.4.1.212
A5HZ59	EC:1.5.1.24
Q0CFS3	EC:3.2.1.8
P0CE84	EC:3.1.4.4
C0JB41	EC:3.1.4.4
Q0VTB0	EC:1.18.1.1
C0JB43	EC:3.1.4.4
Q12550	EC:3.2.1.8
A2R4D1	EC:3.2.1.8
Q9HTK9	EC:1.18.1.1
Q9L4M8	EC:1.18.1.1
C0JB74	EC:3.1.4.4
C0JB75	EC:3.1.4.4
Q6QJ75	EC:3.2.1.8
Q8TKU6	EC:4.1.1.79
C7GPC1	EC:3.4.22.40
Q12549	EC:3.2.1.8
A1CCU0	EC:3.2.1.8
Q9WXE8	EC:3.2.1.37
C0JB73	EC:3.1.4.4
C0JB82	EC:3.1.4.4
Q7CFU4	EC:5.2.1.8
Q0IIW3	EC:1.15.1.1
C0JB53	EC:3.1.4.4
C0JB68	EC:3.1.4.4
C0JB91	EC:3.1.4.4
C0JB80	EC:3.1.4.4
C0JB42	EC:3.1.4.4
Q9CKP2	EC:5.2.1.8
C0JB54	EC:3.1.4.4
C0JB52	EC:3.1.4.4
C0JB55	EC:3.1.4.4
C0JB37	EC:3.1.4.4
C0JB38	EC:3.1.4.4
C0JB33	EC:3.1.4.4
C0JB34	EC:3.1.4.4
C0JB40	EC:3.1.4.4
C0JB39	EC:3.1.4.4
C0JB50	EC:3.1.4.4
C0JB51	EC:3.1.4.4
C0JB72	EC:3.1.4.4
C0JB71	EC:3.1.4.4
C0JB62	EC:3.1.4.4
Q9KNX6	EC:5.2.1.8
C0JB49	EC:3.1.4.4
C0JAQ8	EC:3.1.4.4
C0JAS7	EC:3.1.4.4
C0JAQ5	EC:3.1.4.4
C0JB48	EC:3.1.4.4
A3CRP6	EC:2.5.1.76
Q0CPK2	EC:3.2.1.22
C0JAX7	EC:3.1.4.4
C0JAX5	EC:3.1.4.4
C0JB17	EC:3.1.4.4
C0JAW3	EC:3.1.4.4
Q9I4V0	EC:1.13.12.16
C0JAX3	EC:3.1.4.4
C0JB29	EC:3.1.4.4
C0JAX9	EC:3.1.4.4
C0JAU5	EC:3.1.4.4
C0JAU6	EC:3.1.4.4
C0JAU4	EC:3.1.4.4
C0JAU9	EC:3.1.4.4
C0JB44	EC:3.1.4.4
C0JB31	EC:3.1.4.4
C0JB45	EC:3.1.4.4
Q465N2	EC:2.5.1.76
Q0W896	EC:2.5.1.76
Q8TKU7	EC:2.5.1.76
O31250	EC:1.14.15.3
B8MWJ5	EC:3.2.1.22
Q7XRA1	EC:4.1.1.19
Q9WWW6	EC:1.14.15.3
A1DNU5	EC:3.2.1.8
Q96VB6	EC:3.2.1.8
O94163	EC:3.2.1.8
Q0VKZ3	EC:1.14.15.3
B8NXJ2	EC:3.2.1.8
B8NER4	EC:3.2.1.8
A6ZRK4	EC:3.4.22.40
Q6NMB0	EC:3.1.2.4
C0JB46	EC:3.1.4.4
C0JB47	EC:3.1.4.4
C0JAU8	EC:3.1.4.4
C0JAX4	EC:3.1.4.4
A1DDD8	EC:3.2.1.22
C8VJZ7	EC:3.2.1.22
A1CBW8	EC:3.2.1.22
D1Z042	EC:2.5.1.76
C0JAU3	EC:3.1.4.4
C0JAY0	EC:3.1.4.4
C0JAZ1	EC:3.1.4.4
C0JAY3	EC:3.1.4.4
C0JAW5	EC:3.1.4.4
C0JAV9	EC:3.1.4.4
C0JAX2	EC:3.1.4.4
C0JAY2	EC:3.1.4.4
C0JAW4	EC:3.1.4.4
C0JB28	EC:3.1.4.4
C0JAV7	EC:3.1.4.4
C0JAU7	EC:3.1.4.4
C0JB03	EC:3.1.4.4
C0JAZ3	EC:3.1.4.4
C0JAZ2	EC:3.1.4.4
C0JAS6	EC:3.1.4.4
Q92451	EC:3.2.1.22
Q6DIJ4	EC:3.4.19.12
A1C5D3	EC:3.2.1.22
B0Y224	EC:3.2.1.22
B8N306	EC:3.2.1.22
Q8TQD4	EC:4.2.3.1
Q2UT06	EC:3.2.1.22
A7XZT2	EC:3.2.1.22
A2QEJ9	EC:3.2.1.22
Q9Y865	EC:3.2.1.22
Q2UJ97	EC:3.2.1.22
Q12W15	EC:2.5.1.76
Q5AVQ6	EC:3.2.1.22
O94221	EC:3.2.1.22
Q5ZJN4	EC:3.4.19.12
Q9F7Y9	EC:2.7.8.11
Q3KR59	EC:3.4.19.12
A5PJS6	EC:3.4.19.12
Q8I5R7	EC:6.1.1.15
A1D0A3	EC:3.2.1.22
Q2FSC3	EC:2.5.1.76
Q8Q0K3	EC:2.5.1.76
C0JB07	EC:3.1.4.4
C0JB04	EC:3.1.4.4
C0JAR7	EC:3.1.4.4
C0JAT5	EC:3.1.4.4
C0JB05	EC:3.1.4.4
C0JB67	EC:3.1.4.4
C0JB19	EC:3.1.4.4
C0JB01	EC:3.1.4.4
C0JAW7	EC:3.1.4.4
Q5MPA9	EC:2.7.11.1
A1CX14	EC:3.2.1.8
C0JAV6	EC:3.1.4.4
P0CE83	EC:3.1.4.4
C0JB24	EC:3.1.4.4
C0JAZ9	EC:3.1.4.4
C0JAS8	EC:3.1.4.4
P0CE79	EC:3.1.4.4
C0JB02	EC:3.1.4.4
C0JB09	EC:3.1.4.4
C0JB11	EC:3.1.4.4
C0JAY5	EC:3.1.4.4
C0JB10	EC:3.1.4.4
C0JB15	EC:3.1.4.4
C0JAV8	EC:3.1.4.4
P0CE81	EC:3.1.4.4
P0CE80	EC:3.1.4.4
C0JAT8	EC:3.1.4.4
C0JAU2	EC:3.1.4.4
C0JAT6	EC:3.1.4.4
C0JAU1	EC:3.1.4.4
Q95X01	EC:3.2.1.147
C0JB06	EC:3.1.4.4
P86456	EC:3.1.1.4
P0CE82	EC:3.1.4.4
C0JAV1	EC:3.1.4.4
C0JB26	EC:3.1.4.4
C0JB08	EC:3.1.4.4
Q5XF59	EC:3.1.2.4
A1YYW7	EC:3.1.3.1
Q9I0R2	EC:1.14.15.3
A1CND4	EC:3.2.1.37
A1CU59	EC:3.2.1.8
B0Y8Q8	EC:3.2.1.8
C0JAZ8	EC:3.1.4.4
B8NJ86	EC:3.2.1.8
B0Y6E0	EC:3.2.1.8
A2QFV7	EC:3.2.1.8
C5J411	EC:3.2.1.8
Q4JHP5	EC:3.2.1.8
Q0CBM8	EC:3.2.1.8
A1CHQ0	EC:3.2.1.8
Q0VTH3	EC:1.14.15.3
C0JAW8	EC:3.1.4.4
Q6H941	EC:1.14.15.3
Q4AEG8	EC:3.2.1.37
C0JB25	EC:3.1.4.4
Q0H904	EC:3.2.1.8
C0JB14	EC:3.1.4.4
B4IMC3	EC:2.7.11.1
B5DK35	EC:2.7.11.1
C0JB23	EC:3.1.4.4
C0JAZ7	EC:3.1.4.4
C0JB27	EC:3.1.4.4
C0JAY4	EC:3.1.4.4
C0JAZ4	EC:3.1.4.4
C0JAV5	EC:3.1.4.4
C0JAW0	EC:3.1.4.4
C0JB32	EC:3.1.4.4
C0JB00	EC:3.1.4.4
C0JB20	EC:3.1.4.4
C0JB16	EC:3.1.4.4
C0JAZ6	EC:3.1.4.4
C0JB22	EC:3.1.4.4
C0JB21	EC:3.1.4.4
C0JB30	EC:3.1.4.4
C0JAZ5	EC:3.1.4.4
A1D8Y6	EC:3.2.1.78
C5MHJ2	EC:4.2.1.109
Q6FJA5	EC:4.2.1.109
C5JIC2	EC:4.2.1.109
A1D9C9	EC:1.1.1.9
C7GL41	EC:2.6.1.16
Q5BGA7	EC:1.1.1.307
Q2UKD0	EC:1.1.1.307
C5FTT1	EC:1.1.1.9
A6RI12	EC:4.2.1.109
Q4WAU7	EC:1.1.1.9
C0S4Z7	EC:4.2.1.109
Q86ZV0	EC:1.1.1.9
Q5ARL6	EC:1.1.1.9
Q5AUX2	EC:3.2.1.55
C1BJB1	EC:4.2.1.109
C1H861	EC:4.2.1.109
C5E0B9	EC:4.2.1.109
A6ZPY9	EC:4.2.1.109
Q5GN51	EC:1.1.1.9
C1G3Q0	EC:4.2.1.109
Q4WBS1	EC:3.2.1.78
Q5AR04	EC:3.2.1.78
Q5AG73	EC:4.2.1.109
Q0VCJ2	EC:4.2.1.109
Q2HE69	EC:4.2.1.109
C7YHA8	EC:4.2.1.109
C7GKY0	EC:4.2.1.109
Q5B9Z8	EC:3.2.1.55
C5PIC1	EC:4.2.1.109
Q5B037	EC:3.1.1.72
Q6CMZ9	EC:4.2.1.109
B9WHK1	EC:4.2.1.109
Q00012	EC:3.2.1.78
Q55088	EC:3.2.1.141
P95867	EC:3.2.1.141
Q94AX4	EC:1.1.2.4
B8LXM1	EC:4.2.1.109
B4JLL3	EC:4.2.1.109
B3NVZ7	EC:4.2.1.109
B3MW09	EC:4.2.1.109
Q54NY7	EC:4.2.1.109
Q0C8B3	EC:3.2.1.55
Q6BIX5	EC:4.2.1.109
Q0CWQ2	EC:1.1.1.9
B5VLI6	EC:4.2.1.109
C4YRG6	EC:4.2.1.109
Q0C8Z1	EC:3.1.1.72
Q75P26	EC:3.1.1.72
A2QZI3	EC:3.1.1.72
C4XXU2	EC:4.2.1.109
C5FFQ7	EC:1.1.1.307
B8NTI4	EC:2.7.1.17
A1DBP9	EC:3.1.1.72
Q9VY93	EC:4.2.1.109
B4GY79	EC:4.2.1.109
Q29HV4	EC:4.2.1.109
Q2U7D2	EC:3.2.1.55
Q9UVX6	EC:3.2.1.55
A8NQV9	EC:4.2.1.109
A1D4E3	EC:1.1.1.307
B4L8M2	EC:4.2.1.109
Q0CJP9	EC:3.2.1.139
A1CFY8	EC:1.1.1.9
B6K0X1	EC:4.2.1.109
A7EH92	EC:4.2.1.109
D1ZJC1	EC:4.2.1.109
B6QQ13	EC:4.2.1.109
A3LVM9	EC:4.2.1.109
Q16NX0	EC:4.2.1.109
A7RH72	EC:4.2.1.109
B8NGU1	EC:3.2.1.139
B0Y2K1	EC:3.2.1.139
B3PGJ1	EC:3.2.1.22
Q6CBB0	EC:4.2.1.109
Q7SF46	EC:4.2.1.109
Q4WJT9	EC:1.1.1.307
A1DBV1	EC:3.2.1.78
B0Y4D5	EC:2.7.1.17
A1CAU3	EC:2.7.1.17
A1DBR6	EC:3.2.1.15
B0CZ32	EC:4.2.1.109
Q4WW45	EC:3.2.1.139
A2R3X3	EC:3.2.1.139
A1CC12	EC:3.2.1.139
Q2UFP4	EC:3.2.1.139
B5X277	EC:4.2.1.109
Q555E8	EC:2.3.1.199
Q5B787	EC:4.2.1.109
Q8W593	EC:4.4.1.5
C4WU37	EC:4.2.1.109
Q4WBW4	EC:3.1.1.72
C5FSW4	EC:2.7.1.17
C6H2R1	EC:4.2.1.109
B4Q2F5	EC:4.2.1.109
B2WCB2	EC:4.2.1.109
Q0CCD0	EC:3.2.1.78
Q0UUN6	EC:4.2.1.109
Q2UUH5	EC:4.2.1.109
A2Q9M4	EC:4.2.1.109
A1CIK4	EC:4.2.1.109
C0NN25	EC:4.2.1.109
Q75CP5	EC:4.2.1.109
C5FEJ4	EC:4.2.1.109
Q0CT19	EC:4.2.1.109
Q7PS09	EC:4.2.1.109
Q2U2I3	EC:3.2.1.78
Q96WX9	EC:3.2.1.139
Q5AQZ4	EC:3.2.1.139
C1BYA3	EC:4.2.1.109
Q5AZ53	EC:3.2.1.78
Q0C8J3	EC:3.2.1.78
A1DD80	EC:3.2.1.139
Q23261	EC:4.2.1.109
C5GGA4	EC:4.2.1.109
Q0CUG5	EC:3.2.1.78
A1CW59	EC:4.2.1.109
A5DHV9	EC:4.2.1.109
B2A8X1	EC:4.2.1.109
B3S866	EC:4.2.1.109
A1CGC6	EC:3.2.1.78
B8NVK8	EC:3.2.1.78
B0Y4N9	EC:4.2.1.109
A2QKT4	EC:3.2.1.78
Q5B7X2	EC:3.2.1.78
C4JKS2	EC:4.2.1.109
A7TET7	EC:4.2.1.109
Q5AVP1	EC:3.2.1.78
A1C8U0	EC:3.2.1.78
B6HNY8	EC:4.2.1.109
Q2TXJ2	EC:3.2.1.78
A1CSZ8	EC:3.1.1.72
Q0CRF7	EC:3.2.1.91
Q9RX51	EC:3.2.1.141
B8NIV9	EC:3.2.1.78
Q5B833	EC:3.2.1.78
B4NEU3	EC:4.2.1.109
A9VCQ2	EC:4.2.1.109
A4RK52	EC:4.2.1.109
A5E3E3	EC:4.2.1.109
C1C4M8	EC:4.2.1.109
Q4Q882	EC:4.2.1.109
A4I3R0	EC:4.2.1.109
A4HGN7	EC:4.2.1.109
D2VN51	EC:4.2.1.109
C5DCA2	EC:4.2.1.109
P86473	EC:3.2.1.14
B4M1W5	EC:4.2.1.109
B8NBI2	EC:3.1.1.72
Q70HJ3	EC:3.2.1.15
A2QL39	EC:3.2.1.15
Q5B508	EC:3.2.1.15
Q96W96	EC:3.1.1.72
A1D145	EC:3.2.1.15
Q4WR80	EC:3.2.1.15
A1DLC1	EC:3.2.1.67
Q0CGP0	EC:3.2.1.67
Q5AYH4	EC:3.2.1.15
Q27UB3	EC:3.2.1.67
A1CU44	EC:3.2.1.91
B8NG16	EC:3.2.1.67
Q5ASG9	EC:3.2.1.67
Q9P4W2	EC:3.2.1.15
B8MW78	EC:3.2.1.15
Q4WCZ8	EC:3.2.1.67
A2QMS4	EC:2.7.1.17
Q8X167	EC:2.7.1.17
Q2U3V4	EC:2.7.1.17
Q2TW03	EC:3.2.1.67
Q0C7H7	EC:3.2.1.67
Q92194	EC:3.1.1.72
Q8NK99	EC:3.2.1.15
B0YAA4	EC:3.2.1.67
Q27UB1	EC:3.2.1.67
Q9P4W4	EC:3.2.1.15
B0YAH0	EC:3.2.1.15
B8N7Z8	EC:3.2.1.15
Q86JM5	EC:2.3.1.199
B8NX60	EC:3.2.1.67
Q4WBE1	EC:3.2.1.15
A6ZVB1	EC:4.3.1.17
A1CVV8	EC:3.2.1.15
Q873X6	EC:3.2.1.67
Q4WBK6	EC:3.2.1.67
Q54CJ4	EC:2.3.1.199
Q0CIL2	EC:2.7.1.17
A1DEK3	EC:2.7.1.17
A1DAQ2	EC:3.2.1.15
Q5ATQ3	EC:3.2.1.15
Q9P4W3	EC:3.2.1.15
Q1HAY5	EC:3.2.1.15
C8ZAU6	EC:4.3.1.17
B5VKE8	EC:4.3.1.17
Q2UT29	EC:3.2.1.15
A1CE97	EC:3.2.1.91
P0CF23	EC:4.3.1.17
Q0CMU3	EC:3.2.1.15
A2QBB6	EC:3.2.1.15
Q0CBM7	EC:3.1.1.73
Q4WQT2	EC:3.2.1.15
Q8T2I8	EC:2.7.11.1
O80831	EC:3.2.1.2
Q4WX94	EC:3.2.1.67
Q8NK02	EC:3.2.1.91
A1DNL0	EC:3.2.1.91
Q8LDW8	EC:3.1.2.6
B0Y8K2	EC:3.2.1.91
Q388M1	EC:2.7.11.1
Q0CMT2	EC:3.2.1.91
Q4WNA2	EC:3.2.1.91
Q9UVS9	EC:3.2.1.91
Q2UBM3	EC:3.2.1.91
Q0CXI3	EC:3.2.1.67
Q8NK98	EC:3.2.1.15
Q9P359	EC:3.2.1.15
Q70HJ4	EC:3.2.1.15
Q9UVS8	EC:3.2.1.91
A1CIV8	EC:3.2.1.15
A8WIP6	EC:2.7.11.22
A2QAI7	EC:3.2.1.91
Q9P358	EC:3.2.1.15
Q54WR8	EC:2.3.1.4
Q555L5	EC:1.11.1.15
A1CRV0	EC:3.2.1.58
B0XN12	EC:3.2.1.58
Q4WK60	EC:3.2.1.58
A2RAR6	EC:3.2.1.58
Q0CR35	EC:3.2.1.58
Q5B5X8	EC:3.2.1.58
A1D4Q5	EC:3.2.1.58
A2QSY5	EC:3.1.1.73
Q2UNW5	EC:3.1.1.73
B0XYC4	EC:3.2.1.67
A1DAX2	EC:3.2.1.67
A2QEW2	EC:3.2.1.67
B8NIB8	EC:3.1.1.73
P0CF22	EC:4.3.1.17
A1DMA5	EC:3.2.1.91
Q9FH80	EC:3.2.1.2
O65258	EC:3.2.1.2
Q9LIR6	EC:3.2.1.2
Q54TC9	EC:2.3.1.199
C4R7D9	EC:4.2.1.109
Q5B2Q4	EC:3.2.1.91
A1D7I1	EC:3.2.1.67
Q8L762	EC:3.2.1.2
O23553	EC:3.2.1.2
B8MW97	EC:3.2.1.4
Q5BCX8	EC:3.2.1.4
Q96WQ8	EC:3.2.1.4
Q6Z955	EC:1.5.99.12
A7MCT6	EC:2.7.1.82
Q3T4C0	EC:1.9.3.1
Q5BDU5	EC:3.2.1.4
Q4WBU0	EC:3.2.1.4
Q96WQ9	EC:3.2.1.4
A1DBS6	EC:3.2.1.4
Q7SY24	EC:2.7.11.13
Q0QEL7	EC:2.3.3.1
Q0CEU4	EC:3.2.1.4
A2R5N0	EC:3.2.1.4
B0Y9G4	EC:3.2.1.4
P86222	EC:1.2.4.1
B8MXJ7	EC:3.2.1.4
Q7LZQ8	EC:2.7.11.13
Q7SBS7	EC:3.1.3.77
A7TN25	EC:3.1.3.77
Q5MBK3	EC:4.2.2.10
P86226	EC:6.2.1.5
A1DC16	EC:3.2.1.21
A1D451	EC:3.2.1.21
Q2UN12	EC:3.2.1.21
Q9FT73	EC:3.6.4.12
B4KCL9	EC:3.1.3.77
Q5Z620	EC:1.5.99.12
A8KBH6	EC:2.7.11.13
Q7Q9C0	EC:3.1.3.77
Q4ADV8	EC:1.5.99.12
O94218	EC:3.2.1.151
A1CRJ0	EC:3.2.1.151
B0XNQ1	EC:3.2.1.151
B8N3L3	EC:3.2.1.151
Q4WJU8	EC:3.2.1.151
A2Q877	EC:3.2.1.151
Q17Q32	EC:3.1.3.77
C4WUT0	EC:3.1.3.77
Q5AM80	EC:3.1.3.77
A1CCN4	EC:3.2.1.91
Q0CB82	EC:3.2.1.37
Q9VA38	EC:2.7.11.1
A6SRT0	EC:3.1.3.77
B0Y0I4	EC:3.2.1.37
A1CCL9	EC:3.2.1.37
B0XWL3	EC:3.2.1.91
Q753F5	EC:3.1.3.77
P86217	EC:1.6.99.3
P86217	EC:1.6.5.3
B2AWZ9	EC:3.1.3.77
A1D4F1	EC:3.2.1.151
Q2TYT2	EC:3.2.1.37
B8NYD8	EC:3.2.1.37
D2UYP1	EC:3.1.3.77
Q6FLR5	EC:3.1.3.77
C5M5Z6	EC:3.1.3.77
B5X2D1	EC:3.1.3.77
B9WAM8	EC:3.1.3.77
C4YJE1	EC:3.1.3.77
B4GFE6	EC:3.1.3.77
A8X679	EC:2.3.2.27
A7E3Z4	EC:3.1.3.77
Q5BG78	EC:3.2.1.151
B6JXU1	EC:3.1.3.77
Q21012	EC:3.1.3.77
B3P2A7	EC:3.1.3.77
B4M4X4	EC:3.1.3.77
A9V2Y9	EC:3.1.3.77
B3M173	EC:3.1.3.77
Q5JLP4	EC:1.5.99.12
C4R1T9	EC:3.1.3.77
A5DUA7	EC:3.1.3.77
A5DIR2	EC:3.1.3.77
A8Y461	EC:3.1.3.77
A3LRM2	EC:3.1.3.77
Q296B0	EC:3.1.3.77
B4I3X6	EC:3.1.3.77
C7Z9X4	EC:3.1.3.77
Q6CM87	EC:3.1.3.77
B0WQG0	EC:3.1.3.77
C5DDS4	EC:3.1.3.77
Q6BXC7	EC:3.1.3.77
Q9VN95	EC:3.1.3.77
B4PV71	EC:3.1.3.77
B4NI64	EC:3.1.3.77
B4QW91	EC:3.1.3.77
C4Y3W1	EC:3.1.3.77
Q2H683	EC:3.1.3.77
C3XR70	EC:3.1.3.77
Q5B7U0	EC:3.1.1.11
P87160	EC:3.2.1.171
A2R3G4	EC:3.2.1.171
A2QPK4	EC:3.2.1.21
Q8LNV6	EC:1.5.99.12
Q569R5	EC:3.1.3.77
Q4WJJ3	EC:3.2.1.21
P87076	EC:3.2.1.21
A2RAL4	EC:3.2.1.21
Q2UUD6	EC:3.2.1.21
D0VKF5	EC:3.2.1.21
Q0CTD7	EC:3.2.1.21
Q55AS5	EC:2.1.1.104
Q2U293	EC:3.2.1.171
Q2TWN8	EC:3.2.1.171
Q0CFC7	EC:3.2.1.171
Q1HFS8	EC:3.2.1.4
A1XP58	EC:3.2.1.151
A4RM80	EC:3.1.3.77
A8WK63	EC:3.6.4.12
A1CYC2	EC:4.2.2.10
Q5AUW5	EC:3.2.1.21
Q6C8V1	EC:3.1.3.77
A1DED1	EC:3.2.1.171
Q5B5S8	EC:3.2.1.21
A2QYR9	EC:3.2.1.91
Q5ARE6	EC:3.2.1.171
B0XPE1	EC:3.2.1.21
A1CR85	EC:3.2.1.21
D1ZPB8	EC:3.1.3.77
B0Y0Q3	EC:3.2.1.171
Q4WV23	EC:3.2.1.171
B8NJF4	EC:3.2.1.21
Q5B2E8	EC:3.2.1.91
Q0CFP1	EC:3.2.1.4
Q0CFP1	EC:3.2.1.91
P87161	EC:3.2.1.171
Q5BCC6	EC:3.2.1.21
Q5BAU9	EC:4.2.2.10
Q4WIS6	EC:4.2.2.10
C5DXI0	EC:3.1.3.77
C7GKE1	EC:3.1.3.77
B8NRX2	EC:3.2.1.21
P86491	EC:1.14.13.1
A2XVN3	EC:1.5.99.12
A1CFS2	EC:4.2.2.10
B8N6W5	EC:4.2.2.10
Q0CYL8	EC:4.2.2.10
Q2TXM4	EC:4.2.2.10
A2R3I1	EC:4.2.2.10
A1DBT4	EC:3.1.1.11
Q4WV10	EC:4.2.2.10
B0YCL3	EC:4.2.2.10
B8NGU6	EC:3.2.1.21
Q5BFG8	EC:3.2.1.21
Q75K78	EC:1.5.99.12
Q2TWM1	EC:4.2.2.10
Q0CUC1	EC:3.2.1.21
Q2UFP8	EC:3.2.1.21
Q5ZAY9	EC:1.5.99.12
A2QK82	EC:3.1.1.11
A2QYE5	EC:3.2.1.171
B0Y9F9	EC:3.1.1.11
B8NPS7	EC:3.1.1.11
B8NK45	EC:3.2.1.171
A2QFN7	EC:4.2.2.10
B0Y7Q8	EC:3.2.1.21
C9SUS0	EC:3.1.3.77
Q0CI67	EC:3.2.1.21
A2R6A1	EC:4.2.2.10
